Grapheme	IPA	Frequency
^n	n	44
a	a	157
-	+	77
v	v	24
ɪ	ɪ	45
r	r	34
m$	m	19
^t	t	3
i	i	19
m	m	49
r$	r	17
ɛ	ɛ	10
ɣ	ɣ	16
o	o	28
i$	i	15
ᵐb	ⁿb	12
u	u	40
l	l	35
^-	NULL	63
l$	l	12
^s	s	4
^h	h	6
ã$	ã	2
^k	k	2
vs	v s	1
x$	x	12
v$	v	5
n$	n	27
^m	m	6
ⁿdʳ	ⁿdʳ	4
ə	ə	12
^ᵐb	ⁿb	5
n	n	18
^ʧ	tʃ	1
æ	æ	10
s	s	15
s$	s	12
^ⁿdʳ	ⁿdʳ	2
ᵑg	ⁿg	3
rs	r s	1
_	+	5
ŋ$	ŋ	6
ŋ	ŋ	18
vʷ	vʷ	1
u$	u	9
p	p	17
k	k	7
t͡s$	ts	4
ʉ	ʉ	3
^ⁿd	ⁿd	1
ʊ	ʊ	9
ʧ$	tʃ	4
aᵐb	a ⁿb	6
^i	i	14
bs	b s	1
b$	b	1
e	e	3
h	h	1
k$	k	9
t	t	12
^r	r	2
ɣs	ɣ s	1
o$	o	6
^f	f	2
ᵐʙ	ⁿʙ	3
ʧ	tʃ	13
$	NULL	3
ᴩ	ᴩ/p	2
^l	l	4
ⁿd	ⁿd	1
_$	NULL	1
ɔ	ɔ	1
^x	x	2
j	j/dʒ	2
^p	p	2
^ᵑg	ⁿg	1
t͡s	ts	4
f	f	2
e$	e	2
f$	f	1
ã	ã	1
t$	t	2
x	x	1
p$	p	3
vh	vʰ	1
^o	o	1
^a	a	9
ⁿdʳ$	ⁿdʳ	2
d	d	1
